SampleID,SampleIDR,SampleType,SampleNeg,SampleOrNeg,SampleType2,SwabType,ExtractionDate,ExtractionStaff,ExtractionKit,DNAConc (ng/ul),ElutionVolume (uL),Notes,DNA.Plate,Well,SequencingRun,TidalZone,SubstrateDepth,Host,Radiusmm,Project,SiteType,LocationType,SiteID,Site,Date,Year,Month,YearMonth,Day,DayOfYear,WastingScore,WastingCategory,DermisType,SSWD,Sterivex,PCRcycles,LifeStage,Sequenced?,ReadCount,Season,Disease_Status_Star,DermisType2
SMIC0220,SMIC0220,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,5H,smic_run3,intertidal,Rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0204,,30,Adult,Yes,30284,Summer,healthy,H_healthy
SMIC0221,SMIC0221,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6A,smic_run3,intertidal,Rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0205,,30,Adult,Yes,36787,Summer,healthy,H_healthy
SMIC0223,SMIC0223,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6B,smic_run3,intertidal,Rock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0215,,30,Adult,Yes,25139,Summer,healthy,H_healthy
SMIC0232,SMIC0232,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6C,smic_run3,intertidal,Rock,Dermasterias imbricata,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0213,,30,Adult,Yes,50175,Summer,healthy,H_healthy
SMIC0233,SMIC0233,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6D,smic_run3,intertidal,Rock,Dermasterias imbricata,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0214,,30,Adult,Yes,21444,Summer,healthy,H_healthy
SMIC0234,SMIC0234,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6E,smic_run3,intertidal,Rock,Dermasterias imbricata,30,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,0,Healthy,H,SSWD0216,,30,Juvenile,Yes,28409,Summer,healthy,H_healthy
SMIC0239,SMIC0239,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6F,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0220,,30,Adult,Yes,35488,Summer,diseased,H_diseased
Ext_Neg_P7_6G,SSWDN046,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,SSWDN046,Plate 7,6G,smic_run3,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC0240,SMIC0240,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,6H,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0220,,30,Adult,Yes,43157,Summer,diseased,L_diseased
SMIC0241,SMIC0241,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7A,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0221,,30,Adult,Yes,37447,Summer,diseased,H_diseased
SMIC0242,SMIC0242,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7B,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0221,,30,Adult,Yes,44330,Summer,diseased,L_diseased
SMIC0244,SMIC0244,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7C,smic_run3,intertidal,Rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0222,,30,Adult,Yes,35498,Summer,diseased,L_diseased
SMIC0245,SMIC0245,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7D,smic_run3,intertidal,Rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0222,,30,Adult,Yes,16765,Summer,diseased,H_diseased
SMIC0243,SMIC0243,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7E,smic_run3,intertidal,Rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0223,,30,Adult,Yes,26592,Summer,diseased,H_diseased
SMIC0246,SMIC0246,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7F,smic_run3,intertidal,Rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0223,,30,Adult,Yes,29530,Summer,diseased,L_diseased
SMIC0247,SMIC0247,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7G,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0224,,30,Adult,Yes,30561,Summer,diseased,H_diseased
SMIC0248,SMIC0248,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,7H,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0224,,30,Adult,Yes,38440,Summer,diseased,L_diseased
SMIC0249,SMIC0249,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8A,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0225,,30,Adult,Yes,41068,Summer,diseased,H_diseased
SMIC0250,SMIC0250,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8B,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0225,,30,Adult,Yes,24238,Summer,diseased,L_diseased
SMIC0251,SMIC0251,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8C,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,H,SSWD0226,,30,Adult,Yes,27145,Summer,diseased,H_diseased
SMIC0252,SMIC0252,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8D,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-08-19,2020,8,2020_8,19,232,1,Mild,L,SSWD0226,,30,Adult,Yes,39373,Summer,diseased,L_diseased
Ext_Neg_P7_8E,SSWDN047,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,SSWDN047,Plate 7,8E,smic_run3,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC0261,SMIC0261,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8F,smic_run3,intertidal,Rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,H,SSWD0232,,30,Adult,Yes,42637,Summer,diseased,H_diseased
SMIC0262,SMIC0262,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8G,smic_run3,intertidal,Rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,L,SSWD0232,,30,Adult,Yes,23284,Summer,diseased,L_diseased
SMIC0263,SMIC0263,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,8H,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,H,SSWD0233,,30,Adult,Yes,34979,Summer,diseased,H_diseased
SMIC0264,SMIC0264,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9A,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,L,SSWD0233,,30,Adult,Yes,45871,Summer,diseased,L_diseased
SMIC0265,SMIC0265,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9B,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,H,SSWD0234,,30,Adult,Yes,31923,Summer,diseased,H_diseased
SMIC0266,SMIC0266,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9C,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,L,SSWD0234,,30,Adult,Yes,21884,Summer,diseased,L_diseased
SMIC0267,SMIC0267,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9D,smic_run3,intertidal,Rock,Pisaster ochraceus,40,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,H,SSWD0235,,30,Adult,Yes,41075,Summer,diseased,H_diseased
SMIC0268,SMIC0268,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9E,smic_run3,intertidal,Rock,Pisaster ochraceus,40,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,L,SSWD0235,,30,Adult,Yes,43893,Summer,diseased,L_diseased
SMIC0269,SMIC0269,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9F,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,H,SSWD0236,,30,Adult,Yes,25678,Summer,diseased,H_diseased
SMIC0270,SMIC0270,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9G,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,1,Mild,L,SSWD0236,,30,Adult,Yes,8842,Summer,diseased,L_diseased
SMIC0271,SMIC0271,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,9H,smic_run3,intertidal,Rock,Pisaster ochraceus,30,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,4,Severe,L,SSWD0237,,30,Juvenile,Yes,36654,Summer,diseased,L_diseased
SMIC0272,SMIC0272,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10A,smic_run3,intertidal,Rock,Pisaster ochraceus,110,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0238,,30,Adult,Yes,47235,Summer,healthy,H_healthy
SMIC0273,SMIC0273,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10B,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0239,,30,Adult,Yes,30058,Summer,healthy,H_healthy
Ext_Neg_P7_10C,SSWDN048,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,SSWDN048,Plate 7,10C,smic_run3,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC0274,SMIC0274,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10D,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0240,,30,Adult,Yes,36393,Summer,healthy,H_healthy
SMIC0275,SMIC0275,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10E,smic_run3,intertidal,Rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0241,,30,Adult,Yes,3437,Summer,healthy,H_healthy
SMIC0276,SMIC0276,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10F,smic_run3,intertidal,Rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0242,,30,Adult,Yes,27203,Summer,healthy,H_healthy
SMIC0277,SMIC0277,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10G,smic_run3,intertidal,Rock,Pisaster ochraceus,110,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0243,,30,Adult,Yes,26686,Summer,healthy,H_healthy
SMIC0278,SMIC0278,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,10H,smic_run3,intertidal,Rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0244,,30,Adult,Yes,22696,Summer,healthy,H_healthy
SMIC0279,SMIC0279,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11A,smic_run3,intertidal,Rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-08-20,2020,8,2020_8,20,233,0,Healthy,H,SSWD0245,,30,Adult,No,#N/A,Summer,healthy,H_healthy
SMIC0459,SMIC0459,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11B,smic_run3,intertidal,bedrock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0412,CMIC695,30,Adult,Yes,36514,Fall,healthy,H_healthy
SMIC0460,SMIC0460,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11C,smic_run3,intertidal,bedrock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0413,CMIC695,30,Adult,Yes,35765,Fall,healthy,H_healthy
SMIC0461,SMIC0461,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11D,smic_run3,intertidal,bedrock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0414,CMIC695,30,Adult,Yes,28625,Fall,healthy,H_healthy
SMIC0462,SMIC0462,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11E,smic_run3,intertidal,bedrock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0415,CMIC695,30,Adult,Yes,32159,Fall,healthy,H_healthy
SMIC0463,SMIC0463,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11F,smic_run3,intertidal,bedrock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0416,CMIC695,30,Adult,Yes,36498,Fall,healthy,H_healthy
SMIC0464,SMIC0464,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11G,smic_run3,intertidal,bedrock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0417,CMIC695,30,Adult,Yes,30517,Fall,healthy,H_healthy
SMIC0465,SMIC0465,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,11H,smic_run3,intertidal,bedrock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0418,CMIC695,30,Adult,Yes,37159,Fall,healthy,H_healthy
SMIC0466,SMIC0466,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12A,smic_run3,intertidal,bedrock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0419,CMIC695,30,Adult,Yes,42179,Fall,healthy,H_healthy
SMIC0467,SMIC0467,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12B,smic_run3,intertidal,bedrock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0420,CMIC695,30,Adult,Yes,38392,Fall,healthy,H_healthy
SMIC0468,SMIC0468,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12C,smic_run3,intertidal,bedrock,Pisaster ochraceus,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0421,CMIC695,30,Adult,Yes,43306,Fall,healthy,H_healthy
SMIC0473,SMIC0473,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12D,smic_run3,intertidal,bedrock,Dermasterias imbricata,30,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0426,CMIC695,30,Juvenile,Yes,34676,Fall,healthy,H_healthy
SMIC0474,SMIC0474,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12E,smic_run3,intertidal,bedrock,Dermasterias imbricata,20,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0427,CMIC695,30,Juvenile,Yes,38444,Fall,healthy,H_healthy
SMIC0475,SMIC0475,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12F,smic_run3,intertidal,bedrock,Dermasterias imbricata,30,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0428,CMIC695,30,Juvenile,Yes,32908,Fall,healthy,H_healthy
SMIC0476,SMIC0476,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 7,12G,smic_run3,intertidal,bedrock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0429,CMIC695,30,Adult,Yes,25890,Fall,healthy,H_healthy
PCR_Neg_P7,SSWDN049,Swab,Negative,PCRNeg,SwabPCRNeg,NA,2023-01-10,Carolyn Prentice,NA,,50,SSWDN049,Plate 7,12H,smic_run3,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC477,SMIC0477,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1A,smic_run3,intertidal,bedrock,Dermasterias imbricata,10,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2020-11-15,2020,11,2020_11,15,320,0,Healthy,H,SSWD0430,CMIC695,30,Juvenile,Yes,39623,Fall,healthy,H_healthy
SMIC478,SMIC0478,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1B,smic_run3,intertidal,bedrock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0431,CMIC698,30,Adult,Yes,35153,Fall,healthy,H_healthy
SMIC479,SMIC0479,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1C,smic_run3,intertidal,bedrock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0432,CMIC698,30,Adult,Yes,36965,Fall,healthy,H_healthy
SMIC480,SMIC0480,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1D,smic_run3,intertidal,bedrock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0433,CMIC698,30,Adult,Yes,19500,Fall,healthy,H_healthy
SMIC481,SMIC0481,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1E,smic_run3,intertidal,bedrock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0434,CMIC698,30,Adult,Yes,20957,Fall,healthy,H_healthy
SMIC482,SMIC0482,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1F,smic_run3,intertidal,bedrock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0435,CMIC698,30,Adult,Yes,25624,Fall,healthy,H_healthy
SMIC483,SMIC0483,Swab,Sample,Sample,SwabSample,Cotton,2023-01-10,Carolyn Prentice,Zymo Quick DNA 96 Kit,,50,,Plate 8,1G,smic_run3,intertidal,bedrock,Pisaster ochraceus,120,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2020-11-16,2020,11,2020_11,16,321,0,Healthy,H,SSWD0436,CMIC698,30,Adult,Yes,29192,Fall,healthy,H_healthy
